#layerNum#,#machineStateNum#,#stateNum#,#layerName#,#statemachinePath#,name,cycleOffset,cycleOffsetParameter,#hideFlags_string#,iKOnFeet,mirror,mirrorParameter,mirrorParameterActive,#motion_assetPath#,nameHash,speed,speedParameter,speedParameterActive,tag,writeDefaultValues,[EOL],
0,0,21,,,JAtkMP,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JAtkMP.anim,-185496858,2.8571,,False,,True,
0,0,22,,,JAtkHP,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JAtkHP.anim,-1987674461,1.3333,,False,,True,
0,0,23,,,JAtkLK,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JAtkLK.anim,1737454155,6,,False,,True,
0,0,24,,,JAtkMK,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JAtkMK.anim,2123645706,2.8571,,False,,True,
0,0,25,,,JAtkHK,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JAtkHK.anim,65255247,1.3333,,False,,True,
0,0,26,,,JBlockL,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JBlockL.anim,-1275926119,1,,False,,True,
0,0,27,,,JBlockM,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JBlockM.anim,-990521073,1,,False,,True,
0,0,28,,,JBlockH,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JBlockH.anim,-1264636544,1,,False,,True,
0,0,29,,,JDamageL,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JDamageL.anim,1725161663,1,,False,,True,
0,0,30,,,JDamageM,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JDamageM.anim,299159593,1,,False,,True,
0,0,31,,,JDamageH,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@JDamageH.anim,1639851174,1,,False,,True,
0,0,32,,,DAtkLP,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DAtkLP.anim,-673129769,6,,False,,True,
0,0,33,,,DAtkMP,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DAtkMP.anim,-822350954,2.8571,,False,,True,
0,0,34,,,DAtkHP,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DAtkHP.anim,-1282662445,1.3333,,False,,True,
0,0,35,,,DAtkLK,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DAtkLK.anim,1569002299,6,,False,,True,
0,0,36,,,DAtkMK,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DAtkMK.anim,1151214202,2.8571,,False,,True,
0,0,37,,,DAtkHK,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DAtkHK.anim,971626047,1.3333,,False,,True,
0,0,38,,,DBlockL,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DBlockL.anim,-473066812,1,,False,,True,
0,0,39,,,DBlockM,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DBlockM.anim,-1798659502,1,,False,,True,
0,0,40,,,DBlockH,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DBlockH.anim,-459254051,1,,False,,True,
0,0,41,,,DDamageL,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DDamageL.anim,1935274637,1,,False,,True,
0,0,42,,,DDamageM,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DDamageM.anim,73318939,1,,False,,True,
0,0,43,,,DDamageH,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@DDamageH.anim,1949578900,1,,False,,True,
0,0,44,,,CWait,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CWait.anim,636036675,15,,False,,True,
0,0,45,,,CMove,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CMove.anim,-1220963618,15,,False,,True,
0,0,46,,,CAtkLP,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CAtkLP.anim,-890901905,1.2345,,False,Abcde,True,
0,0,47,,,CAtkMP,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CAtkMP.anim,-738272466,2.8571,,False,,True,
0,0,48,,,CAtkHP,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CAtkHP.anim,-1366741141,1.3333,,False,,True,
0,0,49,,,CAtkLK,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CAtkLK.anim,1082139523,6,,False,,True,
0,0,50,,,CAtkMK,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CAtkMK.anim,1503335106,2.8571,,False,,True,
0,0,51,,,CAtkHK,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CAtkHK.anim,619505287,1.3333,,False,,True,
0,0,52,,,CBlockL,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CBlockL.anim,644525130,1,,False,,True,
0,0,53,,,CBlockM,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CBlockM.anim,1366138076,1,,False,,True,
0,0,54,,,CBlockH,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CBlockH.anim,554133587,1,,False,,True,
0,0,55,,,CDamageL,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CDamageL.anim,2040331156,1,,False,,True,
0,0,56,,,CDamageM,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CDamageM.anim,245091074,1,,False,,True,
0,0,57,,,CDamageH,0,,HideInHierarchy,False,False,,False,Assets/Resources/AnimationClips/Char3@CDamageH.anim,2129739661,1,,False,,True,
0,1,0,,,JMove0,0,,"HideInHierarchy, HideInInspector",False,False,,False,Assets/Resources/AnimationClips/Char3@JMove0.anim,-1308079960,4.2857,,False,,True,
0,1,1,,,JMove1,0,,"HideInHierarchy, HideInInspector",False,False,,False,Assets/Resources/AnimationClips/Char3@JMove1.anim,-988841922,4.2857,,False,,True,
0,1,2,,,JMove2,0,,"HideInHierarchy, HideInInspector",False,False,,False,Assets/Resources/AnimationClips/Char3@JMove2.anim,1543907716,8.5714,,False,,True,
0,1,3,,,JMove3,0,,"HideInHierarchy, HideInInspector",False,False,,False,Assets/Resources/AnimationClips/Char3@JMove3.anim,721492242,4.2857,,False,,True,
0,1,4,,,JMove4,0,,"HideInHierarchy, HideInInspector",False,False,,False,Assets/Resources/AnimationClips/Char3@JMove4.anim,-1251636047,8.5714,,False,,True,
[EOF],
